node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,project,timestamp
6118,2900,97,18635,300,6116,True,32.25,1182,128.7131209317838,1,0,0,0,1,72,41,25,-72,-41,-25,1,0,0,0,1,72,41,25,-72,-41,-25,1,0,0,0,1,72,41,25,-72,-41,-25,1,0,0,0,1,72,41,25,-72,-41,-25,1,0,0,0,1,28,7,3,-28,-7,-3,1,0,0,0,1,22,36,1,-22,-36,-1,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,10.914285714285706,50,3.6285714285714272,34,5.3142857142857105,24,8.296170949935913,Fanconi Anemia,2025-11-30T00:14:40.873294
5888,224,90,12631,300,4248,True,42.71333333333333,2208,185.90057689229718,1,43,96,46,1,120,130,8,-77,-34,38,1,43,96,46,1,120,130,8,-77,-34,38,1,43,96,46,1,120,130,8,-77,-34,38,1,43,96,46,1,120,130,8,-77,-34,38,1,39,90,78,1,114,120,39,-75,-30,39,1,37,53,48,1,91,72,37,-54,-19,11,8.982146526069662e-17,0,-1.1999999999999986,6,-6.657142857142849,43,3.028571428571433,32,3.457142857142851,23,2.485714285714283,15,-3.7714285714285656,28,2.9261350631713867,Fanconi Anemia,2025-11-30T00:14:43.801656
79728,84,5,9939,300,4597,True,35.983333333333334,2208,165.2614586714707,1,96,78,34,1,95,70,34,1,8,0,1,96,78,34,1,95,70,34,1,8,0,1,96,78,34,1,95,70,34,1,8,0,1,96,78,34,1,95,70,34,1,8,0,1,108,117,68,1,109,106,68,-1,11,0,1,68,74,67,1,72,65,64,-4,9,3,8.982146526069662e-17,0,-2.971428571428572,40,2.7714285714285714,43,7.628571428571429,34,-0.8857142857142852,5,0.4000000000000009,3,0.4285714285714284,3,2.8272080421447754,Fanconi Anemia,2025-11-30T00:14:46.629415
84464,571,56,15676,300,7350,True,69.36,3080,297.5138378854559,1,0,0,0,1,46,112,132,-46,-112,-132,1,0,0,0,1,46,112,132,-46,-112,-132,1,0,0,0,1,46,112,132,-46,-112,-132,1,0,0,0,1,46,112,132,-46,-112,-132,1,0,0,0,1,38,102,154,-38,-102,-154,1,0,0,0,1,24,58,91,-24,-58,-91,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,3.828571428571422,22,8.57142857142856,54,3.9714285714285538,63,6.730959892272949,Fanconi Anemia,2025-11-30T00:14:53.360834
5889,46,89,9884,300,1869,True,57.37,6070,382.2937785264102,1,114,22,0,2,112,20,0,2,2,0,1,114,22,0,2,112,20,0,2,2,0,1,114,22,0,2,112,20,0,2,2,0,1,114,22,0,2,112,20,0,2,2,0,1,147,47,0,2,146,44,0,1,3,0,1,34,20,1,1,35,19,1,-1,1,0,8.982146526069662e-17,0,-8.599999999999987,113,1.8571428571428588,27,0.14285714285714277,1,-0.5142857142857139,3,-0.05714285714285697,2,0.0,0,2.0707180500030518,Fanconi Anemia,2025-11-30T00:14:55.432411
165918,99,109,10255,300,6278,True,102.36666666666666,6070,475.8504165059528,1,65,109,29,1,70,113,26,-5,-4,3,1,65,109,29,1,70,113,26,-5,-4,3,1,65,109,29,1,70,113,26,-5,-4,3,1,65,109,29,1,70,113,26,-5,-4,3,1,22,57,70,1,29,65,57,-7,-8,13,1,15,47,58,1,15,49,38,0,-2,20,8.982146526069662e-17,0,-10.828571428571422,50,-13.314285714285699,62,7.657142857142856,41,0.5428571428571423,7,-0.057142857142857446,6,3.2857142857142847,17,3.8627679347991943,Fanconi Anemia,2025-11-30T00:14:59.295608
197342,5,0,2414,300,3141,True,41.99333333333333,3080,210.03667923061013,1,126,105,3,1,125,105,3,1,0,0,1,126,105,3,1,125,105,3,1,0,0,1,126,105,3,1,125,105,3,1,0,0,1,126,105,3,1,125,105,3,1,0,0,1,146,116,3,1,144,116,3,2,0,0,1,38,64,4,1,35,64,4,3,0,0,8.982146526069662e-17,0,-10.85714285714285,108,-4.9142857142857075,52,0.14285714285714302,1,0.37142857142857133,2,0.0,0,0.0,0,0.5053842067718506,Fanconi Anemia,2025-11-30T00:14:59.802044
201254,27,1,6187,300,5937,True,71.87,3080,305.4073341730134,1,51,92,70,1,49,92,70,2,0,0,1,51,92,70,1,49,92,70,2,0,0,1,51,92,70,1,49,92,70,2,0,0,1,51,92,70,1,49,92,70,2,0,0,1,52,64,87,1,50,63,87,2,1,0,1,39,63,81,1,37,61,81,2,2,0,8.982146526069662e-17,0,-1.6285714285714261,13,-6.542857142857136,29,3.028571428571434,17,1.7964293052139324e-16,0,0.3714285714285713,2,0.0,0,3.2442197799682617,Fanconi Anemia,2025-11-30T00:15:03.046666
9097,476,299,16123,300,8183,True,73.14333333333333,6070,418.8521172469135,1,0,0,0,1,26,139,187,-26,-139,-187,1,0,0,0,1,26,139,187,-26,-139,-187,1,0,0,0,1,26,139,187,-26,-139,-187,1,0,0,0,1,26,139,187,-26,-139,-187,1,0,0,0,1,23,108,155,-23,-108,-155,1,0,0,0,1,16,44,48,-16,-44,-48,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,1.685714285714283,10,16.22857142857141,95,22.599999999999977,139,12.396538019180298,Fanconi Anemia,2025-11-30T00:15:15.443590
84126,95,21,9290,300,3887,True,47.123333333333335,2208,197.95525114418047,1,105,36,2,1,106,29,2,-1,7,0,1,105,36,2,1,106,29,2,-1,7,0,1,105,36,2,1,106,29,2,-1,7,0,1,105,36,2,1,106,29,2,-1,7,0,1,141,69,15,1,147,62,15,-6,7,0,1,39,16,8,1,43,11,7,-4,5,1,8.982146526069662e-17,0,-6.342857142857129,102,-0.028571428571427283,53,1.971428571428571,13,-0.857142857142857,5,-0.2857142857142851,2,0.14285714285714277,1,2.614745855331421,Fanconi Anemia,2025-11-30T00:15:18.059501
29089,73,152,9379,300,4075,True,46.843333333333334,3080,228.44771565697232,1,51,56,5,1,37,51,5,14,5,0,1,51,56,5,1,37,51,5,14,5,0,1,51,56,5,1,37,51,5,14,5,0,1,51,56,5,1,37,51,5,14,5,0,1,66,63,11,1,52,58,11,14,5,0,1,47,53,60,1,43,52,60,4,1,0,8.982146526069662e-17,0,0.7142857142857166,19,0.1714285714285733,10,8.371428571428568,55,-1.428571428571428,10,-0.5714285714285711,4,0.0,0,2.6616640090942383,Fanconi Anemia,2025-11-30T00:15:20.721621
55215,228,1055,14546,300,4684,True,34.43666666666667,1055,114.81547219584805,1,40,129,135,1,86,197,118,-46,-68,17,1,40,129,135,1,86,197,118,-46,-68,17,1,40,129,135,1,86,197,118,-46,-68,17,1,40,129,135,1,86,197,118,-46,-68,17,1,35,133,118,1,90,203,131,-55,-70,-13,1,26,70,71,1,86,117,95,-60,-47,-24,8.982146526069662e-17,0,-2.4285714285714244,14,-8.085714285714278,63,-10.599999999999994,64,-2.771428571428574,14,2.828571428571422,23,-8.428571428571425,41,3.465252161026001,Fanconi Anemia,2025-11-30T00:15:24.187394
9025,433,32,14627,300,4780,True,55.00333333333333,3080,271.9779341335535,1,0,0,0,1,95,22,39,-95,-22,-39,1,0,0,0,1,95,22,39,-95,-22,-39,1,0,0,0,1,95,22,39,-95,-22,-39,1,0,0,0,1,95,22,39,-95,-22,-39,1,0,0,0,1,99,33,43,-99,-33,-43,1,0,0,0,1,57,26,17,-57,-26,-17,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,5.085714285714273,42,-1.5142857142857165,11,2.7999999999999976,26,4.16933012008667,Fanconi Anemia,2025-11-30T00:15:28.357341
1111,193,584,12757,300,4139,True,95.76333333333334,6070,456.1500125933232,1,41,50,48,1,70,72,46,-29,-22,2,1,41,50,48,1,70,72,46,-29,-22,2,1,41,50,48,1,70,72,46,-29,-22,2,1,41,50,48,1,70,72,46,-29,-22,2,1,66,64,96,1,91,79,74,-25,-15,22,1,46,52,67,1,62,63,48,-16,-11,19,8.982146526069662e-17,0,2.85714285714286,25,1.4857142857142907,14,6.828571428571429,48,2.1999999999999966,13,2.171428571428569,11,4.1428571428571415,20,3.1489977836608887,Fanconi Anemia,2025-11-30T00:15:31.507765
55218,398,98,13672,300,7597,True,9.753333333333334,474,50.17269332570811,1,0,0,0,1,38,95,66,-38,-95,-66,1,0,0,0,1,38,95,66,-38,-95,-66,1,0,0,0,1,38,95,66,-38,-95,-66,1,0,0,0,1,38,95,66,-38,-95,-66,1,0,0,0,1,38,95,66,-38,-95,-66,1,0,0,0,1,30,70,48,-30,-70,-48,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,1.1428571428571412,8,3.571428571428564,25,2.571428571428559,18,20.694355010986328,Fanconi Anemia,2025-11-30T00:15:52.202894
7398,128,137,10164,300,4750,True,57.96333333333333,3080,265.68731368952405,1,49,51,38,1,61,37,33,-12,14,5,1,49,51,38,1,61,37,33,-12,14,5,1,49,51,38,1,61,37,33,-12,14,5,1,49,51,38,1,61,37,33,-12,14,5,1,59,71,77,1,73,54,67,-14,17,10,1,41,68,33,1,44,39,20,-3,29,13,8.982146526069662e-17,0,-0.28571428571428337,18,4.142857142857143,20,2.62857142857143,44,1.1142857142857132,11,2.4000000000000004,15,1.5714285714285712,8,3.026371955871582,Fanconi Anemia,2025-11-30T00:15:55.230425
55284,94,1,9364,300,3606,True,38.346666666666664,3080,216.26620900074883,1,74,71,2,1,64,47,2,10,24,0,1,74,71,2,1,64,47,2,10,24,0,1,74,71,2,1,64,47,2,10,24,0,1,74,71,2,1,64,47,2,10,24,0,1,72,105,5,1,63,69,5,9,36,0,1,58,149,24,1,47,96,24,11,53,0,8.982146526069662e-17,0,-2.4571428571428537,16,14.057142857142857,78,3.399999999999999,22,0.05714285714285768,2,5.171428571428571,29,0.0,0,2.38321590423584,Fanconi Anemia,2025-11-30T00:15:57.615092
80233,100,4,10505,300,1702,True,55.85666666666667,6070,381.79349931896724,1,96,6,0,1,97,6,0,-1,0,0,1,96,6,0,1,97,6,0,-1,0,0,1,96,6,0,1,97,6,0,-1,0,0,1,96,6,0,1,97,6,0,-1,0,0,1,120,9,0,1,125,9,0,-5,0,0,1,72,16,0,1,80,9,0,-8,7,0,8.982146526069662e-17,0,-1.3714285714285614,48,1.6857142857142855,10,0.0,0,-1.3428571428571427,7,0.9999999999999996,7,0.0,0,2.1634578704833984,Fanconi Anemia,2025-11-30T00:15:59.779158
217,132,30,12736,300,6003,True,31.81,1391,122.68789902295445,1,40,75,106,1,52,78,104,-12,-3,2,1,40,75,106,1,52,78,104,-12,-3,2,1,40,75,106,1,52,78,104,-12,-3,2,1,40,75,106,1,52,78,104,-12,-3,2,1,34,97,135,1,54,99,137,-20,-2,-2,1,16,45,62,1,28,55,75,-12,-10,-13,8.982146526069662e-17,0,-3.9428571428571395,24,-2.3999999999999972,52,-3.79999999999999,73,-0.6857142857142865,8,-0.914285714285714,8,-2.4857142857142844,15,5.203948020935059,Fanconi Anemia,2025-11-30T00:16:04.984073
216,51,40,8282,300,4293,True,51.086666666666666,1632,198.33305109223616,1,96,134,42,1,85,132,42,11,2,0,1,96,134,42,1,85,132,42,11,2,0,1,96,134,42,1,85,132,42,11,2,0,1,96,134,42,1,85,132,42,11,2,0,2,94,240,80,2,85,232,80,9,8,0,1,35,29,25,1,23,26,25,12,3,0,0.0857142857142858,1,-8.88571428571428,61,-5.914285714285697,211,0.8285714285714296,55,-0.028571428571427523,3,0.6571428571428573,6,0.0,0,2.2336199283599854,Fanconi Anemia,2025-11-30T00:16:07.218498
545,213,243,13590,300,4380,True,48.10666666666667,2208,191.70556057547094,1,55,47,33,1,123,69,26,-68,-22,7,1,55,47,33,1,123,69,26,-68,-22,7,1,55,47,33,1,123,69,26,-68,-22,7,1,55,47,33,1,123,69,26,-68,-22,7,1,50,67,43,1,116,85,39,-66,-18,4,1,36,29,21,1,97,46,17,-61,-17,4,8.982146526069662e-17,0,-3.1428571428571384,19,-0.857142857142854,38,-0.857142857142853,22,1.1714285714285646,7,1.0571428571428545,5,-0.6857142857142856,3,3.2871851921081543,Fanconi Anemia,2025-11-30T00:16:10.506223
27030,60,21,8461,300,5127,True,102.75,6070,459.34943216829316,1,264,71,0,1,247,70,0,17,1,0,1,264,71,0,1,247,70,0,17,1,0,1,264,71,0,1,247,70,0,17,1,0,1,297,90,0,1,280,89,0,17,1,0,1,188,75,8,1,170,69,8,18,6,0,1,133,57,23,1,125,49,23,8,8,0,8.982146526069662e-17,0,-24.285714285714267,164,-1.11428571428571,33,3.9714285714285698,23,-1.1999999999999968,10,1.428571428571428,7,0.0,0,2.490318775177002,Fanconi Anemia,2025-11-30T00:16:12.997043
2067,57,120,8514,300,6885,True,26.29,1134,107.33337116976558,1,36,75,37,1,36,61,37,0,14,0,1,36,75,37,1,36,61,37,0,14,0,1,36,75,37,1,36,61,37,0,14,0,1,36,75,37,1,36,61,37,0,14,0,1,35,60,52,1,34,59,51,1,1,1,1,23,47,71,1,21,42,68,2,5,3,8.982146526069662e-17,0,-1.9428571428571426,13,-5.285714285714276,28,6.142857142857143,34,0.3714285714285713,2,-2.399999999999998,13,0.514285714285714,3,11.752550840377808,Fanconi Anemia,2025-11-30T00:16:24.750101
5395,87,319,11268,300,5017,True,65.65,3080,270.86966269161013,1,31,74,75,1,32,72,58,-1,2,17,1,31,74,75,1,32,72,58,-1,2,17,1,31,74,75,1,32,72,58,-1,2,17,1,31,74,75,1,32,72,58,-1,2,17,1,34,77,176,1,38,80,152,-4,-3,24,1,28,73,211,1,28,79,191,0,-6,20,8.982146526069662e-17,0,-0.1714285714285704,6,0.11428571428572255,4,28.085714285714282,136,-0.1142857142857144,4,-1.5714285714285705,8,1.028571428571429,7,3.2484569549560547,Fanconi Anemia,2025-11-30T00:16:28.002130
22909,56,8,8035,300,6557,True,67.75333333333333,3080,269.99770213013954,1,47,78,55,1,36,74,55,11,4,0,1,47,78,55,1,36,74,55,11,4,0,1,47,78,55,1,36,74,55,11,4,0,1,47,78,55,1,36,74,55,11,4,0,1,47,101,123,1,36,97,123,11,4,0,1,31,90,89,1,24,76,89,7,14,0,8.982146526069662e-17,0,-2.2857142857142794,16,3.6857142857142904,23,10.685714285714289,68,-0.5714285714285711,4,1.4285714285714284,10,0.0,0,3.837406873703003,Fanconi Anemia,2025-11-30T00:16:31.840002
7311,403,1921,14830,300,7123,True,80.74,6070,455.6680945600647,1,0,0,0,1,59,197,64,-59,-197,-64,1,0,0,0,1,59,197,64,-59,-197,-64,1,0,0,0,1,59,197,64,-59,-197,-64,1,0,0,0,1,59,197,64,-59,-197,-64,1,0,0,0,1,56,244,73,-56,-244,-73,1,0,0,0,1,31,113,146,-31,-113,-146,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,4.257142857142854,28,7.971428571428565,131,-12.485714285714286,82,13.936870813369751,Fanconi Anemia,2025-11-30T00:16:45.777578
57599,152,364,12273,300,5268,True,65.41,3080,273.9733720029497,1,58,134,69,1,93,137,50,-35,-3,19,1,58,134,69,1,93,137,50,-35,-3,19,1,58,134,69,1,93,137,50,-35,-3,19,1,58,134,69,1,93,137,50,-35,-3,19,1,46,141,140,1,85,135,105,-39,6,35,1,18,70,83,1,46,69,43,-28,1,40,8.982146526069662e-17,0,-6.742857142857135,40,-8.542857142857121,71,8.08571428571429,71,0.6571428571428554,11,1.3428571428571423,9,4.37142857142857,21,3.5415351390838623,Fanconi Anemia,2025-11-30T00:16:49.322334
57697,63,54,9669,300,2268,True,61.53666666666667,6070,386.44027825209366,1,97,47,0,1,99,45,0,-2,2,0,1,97,47,0,1,99,45,0,-2,2,0,1,97,47,0,1,99,45,0,-2,2,0,1,97,47,0,1,99,45,0,-2,2,0,1,144,60,0,1,151,58,0,-7,2,0,1,26,41,13,1,30,37,13,-4,4,0,8.982146526069662e-17,0,-6.114285714285709,118,0.25714285714285995,19,1.8571428571428563,13,-0.7142857142857144,5,0.2857142857142858,2,0.0,0,2.1907238960266113,Fanconi Anemia,2025-11-30T00:16:51.513493
10459,320,59,13186,300,2066,True,20.8,979,99.44167469761695,1,0,0,0,1,233,49,0,-233,-49,0,1,0,0,0,1,233,49,0,-233,-49,0,1,0,0,0,1,233,49,0,-233,-49,0,1,0,0,0,1,233,49,0,-233,-49,0,1,0,0,0,1,233,49,0,-233,-49,0,1,0,0,0,1,282,79,0,-282,-79,0,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-7.000000000000022,49,-4.285714285714288,30,0.0,0,2.7170000076293945,Fanconi Anemia,2025-11-30T00:16:54.231214
7979,140,8,10874,300,6987,True,48.27333333333333,3080,246.4843036697378,1,30,97,58,1,29,75,42,1,22,16,1,30,97,58,1,29,75,42,1,22,16,1,30,97,58,1,29,75,42,1,22,16,1,30,97,58,1,29,75,42,1,22,16,1,29,165,106,1,28,138,87,1,27,19,1,22,82,52,1,21,77,52,1,5,0,8.982146526069662e-17,0,-1.228571428571426,8,3.6857142857142997,83,3.257142857142863,54,8.982146526069662e-17,0,-1.9999999999999987,22,-2.0285714285714262,19,8.621134042739868,Fanconi Anemia,2025-11-30T00:17:02.852827
64858,34,40,7183,300,5099,True,71.16333333333333,3080,275.67591477836595,1,91,98,15,1,89,97,15,2,1,0,1,91,98,15,1,89,97,15,2,1,0,1,91,98,15,1,89,97,15,2,1,0,1,91,98,15,1,89,97,15,2,1,0,1,12,13,7,1,9,10,7,3,3,0,1,6,18,5,1,5,16,4,1,2,1,8.982146526069662e-17,0,-18.914285714285697,85,-18.714285714285694,85,-2.1142857142857125,10,-0.05714285714285697,2,0.31428571428571433,2,0.14285714285714277,1,2.483053207397461,Fanconi Anemia,2025-11-30T00:17:05.336963
83990,89,258,10318,300,5516,True,29.336666666666666,666,92.18219272481836,1,84,71,33,1,82,63,30,2,8,3,1,84,71,33,1,82,63,30,2,8,3,1,84,71,33,1,82,63,30,2,8,3,1,84,71,33,1,82,63,30,2,8,3,1,63,64,51,1,62,60,42,1,4,9,1,40,24,19,1,40,22,18,0,2,1,8.982146526069662e-17,0,-8.085714285714277,44,-7.314285714285709,47,-0.4571428571428538,32,-0.37142857142857116,2,-1.1999999999999988,6,0.22857142857142887,8,5.115098714828491,Fanconi Anemia,2025-11-30T00:17:10.452596
7704,171,4,11587,300,3836,True,27.826666666666668,2208,164.51641242002438,1,51,102,12,1,110,116,12,-59,-14,0,1,51,102,12,1,110,116,12,-59,-14,0,1,51,102,12,1,110,116,12,-59,-14,0,1,51,102,12,1,110,116,12,-59,-14,0,1,49,104,27,1,111,117,24,-62,-13,3,1,47,113,57,1,118,133,50,-71,-20,7,8.982146526069662e-17,0,-0.7428571428571381,4,1.7428571428571487,11,7.714285714285712,45,-1.9714285714285746,12,-0.7714285714285715,7,1.2571428571428571,7,3.165740728378296,Fanconi Anemia,2025-11-30T00:17:13.618901
548593,26,0,3147,300,4970,True,47.79666666666667,2208,203.7567389205951,1,62,77,21,1,49,77,21,13,0,0,1,62,77,21,1,49,77,21,13,0,0,1,62,77,21,1,49,77,21,13,0,0,1,62,77,21,1,49,77,21,13,0,0,1,55,67,53,1,43,67,53,12,0,0,1,47,41,43,1,36,41,43,11,0,0,8.982146526069662e-17,0,-2.742857142857136,15,-5.99999999999999,36,5.885714285714286,32,-0.3714285714285703,2,0.0,0,0.0,0,1.499211072921753,Fanconi Anemia,2025-11-30T00:17:15.118652
472,319,416,15087,300,4533,True,48.913333333333334,2208,194.38164991125635,1,0,0,0,1,89,45,3,-89,-45,-3,1,0,0,0,1,89,45,3,-89,-45,-3,1,0,0,0,1,89,45,3,-89,-45,-3,1,0,0,0,1,89,45,3,-89,-45,-3,1,0,0,0,1,114,89,20,-114,-89,-20,1,0,0,0,1,83,55,45,-83,-55,-45,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-1.2857142857142911,31,-5.200000000000004,44,-7.457142857142855,42,3.863744020462036,Fanconi Anemia,2025-11-30T00:17:18.982906
84515,56,52,8863,300,4267,True,43.36666666666667,2208,187.16372214958992,1,140,139,31,1,128,138,29,12,1,2,1,140,139,31,1,128,138,29,12,1,2,1,140,139,31,1,128,138,29,12,1,2,1,140,139,31,1,128,138,29,12,1,2,1,163,162,68,1,152,155,66,11,7,2,1,113,93,83,1,102,88,78,11,5,5,8.982146526069662e-17,0,-1.8857142857142812,50,-4.5999999999999925,69,10.599999999999998,52,-0.22857142857142715,1,1.0857142857142856,6,0.42857142857142844,3,2.434774160385132,Fanconi Anemia,2025-11-30T00:17:21.418274
