node_id,degree,ego_original_size,ego_actual_size,ego_edges,was_subsampled,n_simplices,time_seconds,H0_with,H1_with,H2_with,H3_with,H0_without,H1_without,H2_without,H3_without,delta_H0,delta_H1,delta_H2,delta_H3,project,gene_symbol,timestamp
9531,636,15884,300,4230,True,258608,2.990494966506958,1,0,0,0,1,72,81,42,0,-72,-81,-42,Alzheimer's Disease,BAG3,2025-11-28T23:12:24.776449
9532,625,16299,300,5675,True,648137,3.253157138824463,1,0,0,0,1,45,79,56,0,-45,-79,-56,Alzheimer's Disease,BAG2,2025-11-28T23:12:28.030306
64844,87,9075,300,2444,True,13634,1.8519461154937744,1,229,139,8,1,228,120,2,0,1,19,6,Alzheimer's Disease,MARCH7,2025-11-28T23:12:29.882863
3416,186,12729,300,3460,True,179983,2.454834222793579,1,31,40,39,1,47,34,13,0,-16,6,26,Alzheimer's Disease,IDE,2025-11-28T23:12:32.338405
5468,289,14667,300,5028,True,356732,2.8021860122680664,1,7,7,2,1,44,100,52,0,-37,-93,-50,Alzheimer's Disease,PPARG,2025-11-28T23:12:35.141259
1378,2,21,21,28,False,58,0.0028662681579589844,1,1,0,0,1,0,0,0,0,1,0,0,Alzheimer's Disease,CR1,2025-11-28T23:12:36.006786
7531,1168,17612,300,4996,True,678884,3.626289129257202,1,0,0,0,1,28,19,15,0,-28,-19,-15,Alzheimer's Disease,YWHAE,2025-11-28T23:12:39.634031
1387,531,15623,300,4570,True,255685,2.8050527572631836,1,0,0,0,1,33,57,39,0,-33,-57,-39,Alzheimer's Disease,CREBBP,2025-11-28T23:12:42.440392
7534,1201,17625,300,5006,True,458481,3.216233968734741,1,0,0,0,1,39,95,62,0,-39,-95,-62,Alzheimer's Disease,YWHAZ,2025-11-28T23:12:45.657285
1392,23,2491,300,2109,True,27129,0.37178874015808105,1,43,22,10,1,38,22,10,0,5,0,0,Alzheimer's Disease,CRH,2025-11-28T23:12:46.029811
1394,18,2003,300,4259,True,335576,0.7598929405212402,1,22,3,1,1,11,3,1,0,11,0,0,Alzheimer's Disease,CRHR1,2025-11-28T23:12:46.790323
1395,4,2633,300,1511,True,15034,0.22057008743286133,1,3,0,0,1,2,0,0,0,1,0,0,Alzheimer's Disease,CRHR2,2025-11-28T23:12:47.011585
1401,68,5609,300,2582,True,17974,1.2603511810302734,1,297,101,1,1,278,98,1,0,19,3,0,Alzheimer's Disease,CRP,2025-11-28T23:12:48.272503
5499,596,16243,300,4464,True,345585,2.963874101638794,1,0,0,0,1,48,83,77,0,-48,-83,-77,Alzheimer's Disease,PPP1CA,2025-11-28T23:12:51.237015
5500,463,15660,300,6614,True,1204483,3.8305020332336426,1,0,0,0,1,23,48,94,0,-23,-48,-94,Alzheimer's Disease,PPP1CB,2025-11-28T23:12:55.068375
5501,717,16866,300,8491,True,4453031,8.508490085601807,1,0,0,0,1,24,37,55,0,-24,-37,-55,Alzheimer's Disease,PPP1CC,2025-11-28T23:13:03.577715
1410,165,12498,300,2114,True,29394,2.294255256652832,1,64,43,16,1,101,37,13,0,-37,6,3,Alzheimer's Disease,CRYAB,2025-11-28T23:13:05.873059
3458,17,3188,300,2989,True,214788,0.7522141933441162,1,37,5,0,1,27,5,0,0,10,0,0,Alzheimer's Disease,IFNG,2025-11-28T23:13:06.626280
5515,439,15305,300,4507,True,388577,2.9775969982147217,1,0,0,0,1,64,77,57,0,-64,-77,-57,Alzheimer's Disease,PPP2CA,2025-11-28T23:13:09.604622
5516,252,14124,300,4680,True,275504,2.7432401180267334,1,17,93,119,1,44,141,116,0,-27,-48,3,Alzheimer's Disease,PPP2CB,2025-11-28T23:13:12.348600
5518,588,16552,300,6877,True,1418269,4.042989015579224,1,0,0,0,1,29,87,67,0,-29,-87,-67,Alzheimer's Disease,PPP2R1A,2025-11-28T23:13:16.392456
5519,159,12614,300,3983,True,88646,2.440061092376709,1,49,105,118,1,69,102,103,0,-20,3,15,Alzheimer's Disease,PPP2R1B,2025-11-28T23:13:18.833320
5520,284,14790,300,6941,True,1773989,4.464809894561768,1,2,13,19,1,38,100,108,0,-36,-87,-89,Alzheimer's Disease,PPP2R2A,2025-11-28T23:13:23.298809
5521,237,12255,300,2655,True,54026,2.2496190071105957,1,38,77,34,1,95,77,29,0,-57,0,5,Alzheimer's Disease,PPP2R2B,2025-11-28T23:13:25.549240
5524,108,13084,300,4475,True,188701,2.5105950832366943,1,21,88,133,1,28,94,132,0,-7,-6,1,Alzheimer's Disease,PPP2R4,2025-11-28T23:13:28.060447
5526,32,3349,300,3273,True,71899,0.7539670467376709,1,128,109,35,1,123,108,35,0,5,1,0,Alzheimer's Disease,PPP2R5B,2025-11-28T23:13:28.815072
3479,23,3893,300,3674,True,117336,0.6707499027252197,1,80,107,37,1,71,107,37,0,9,0,0,Alzheimer's Disease,IGF1,2025-11-28T23:13:29.486431
1432,304,13963,300,3580,True,172786,2.6101341247558594,1,0,0,0,1,99,86,48,0,-99,-86,-48,Alzheimer's Disease,MAPK14,2025-11-28T23:13:32.097186
3480,422,15785,300,5050,True,307192,2.740246057510376,1,0,0,0,1,49,107,72,0,-49,-107,-72,Alzheimer's Disease,IGF1R,2025-11-28T23:13:34.838175
5528,154,12087,300,5023,True,517054,2.9545881748199463,1,31,68,78,1,46,89,63,0,-15,-21,15,Alzheimer's Disease,PPP2R5D,2025-11-28T23:13:37.793484
5530,144,13264,300,5098,True,571166,3.467290163040161,1,15,52,99,1,40,66,94,0,-25,-14,5,Alzheimer's Disease,PPP3CA,2025-11-28T23:13:41.261455
5532,77,11148,300,4128,True,159364,2.5294547080993652,1,24,67,60,1,35,64,54,0,-11,3,6,Alzheimer's Disease,PPP3CB,2025-11-28T23:13:43.792319
5533,73,9933,300,5544,True,544759,2.806596040725708,1,44,37,17,1,46,24,16,0,-2,13,1,Alzheimer's Disease,PPP3CC,2025-11-28T23:13:46.599604
3486,46,7552,300,6263,True,1203156,3.2202110290527344,1,34,26,22,1,31,22,22,0,3,4,0,Alzheimer's Disease,IGFBP3,2025-11-28T23:13:49.820557
5534,65,8911,300,4695,True,196239,2.079334020614624,1,51,55,140,1,47,53,140,0,4,2,0,Alzheimer's Disease,PPP3R1,2025-11-28T23:13:51.900648
5536,189,13917,300,5909,True,752836,3.478466033935547,1,9,39,95,1,16,85,81,0,-7,-46,14,Alzheimer's Disease,PPP5C,2025-11-28T23:13:55.379845
284076,13,6297,300,1772,True,19812,1.315805196762085,1,13,20,1,1,11,20,1,0,2,0,0,Alzheimer's Disease,TTLL6,2025-11-28T23:13:56.696787
1452,361,15475,300,6549,True,749689,3.539914131164551,1,0,0,0,1,41,155,182,0,-41,-155,-182,Alzheimer's Disease,CSNK1A1,2025-11-28T23:14:00.237426
1454,306,14485,300,3980,True,174636,2.8396270275115967,1,0,0,0,1,72,88,43,0,-72,-88,-43,Alzheimer's Disease,CSNK1E,2025-11-28T23:14:03.078304
1453,247,14696,300,4835,True,517535,3.4332990646362305,1,25,51,68,1,66,108,133,0,-41,-57,-65,Alzheimer's Disease,CSNK1D,2025-11-28T23:14:06.512304
1457,867,16773,300,7140,True,1617473,5.051577091217041,1,0,0,0,1,33,88,66,0,-33,-88,-66,Alzheimer's Disease,CSNK2A1,2025-11-28T23:14:11.564646
5562,254,13936,300,3912,True,226764,2.8754098415374756,1,14,27,16,2,85,117,32,-1,-71,-90,-16,Alzheimer's Disease,PRKAA1,2025-11-28T23:14:14.441272
5563,235,12975,300,3118,True,58938,2.703958034515381,1,39,64,12,1,141,85,14,0,-102,-21,-2,Alzheimer's Disease,PRKAA2,2025-11-28T23:14:17.145913
5566,395,15490,300,4310,True,200628,3.0746009349823,1,0,0,0,1,62,96,62,0,-62,-96,-62,Alzheimer's Disease,PRKACA,2025-11-28T23:14:20.221179
5567,178,13295,300,4403,True,177606,2.955561876296997,1,46,129,212,1,88,137,211,0,-42,-8,1,Alzheimer's Disease,PRKACB,2025-11-28T23:14:23.177416
91584,27,7996,300,4043,True,142778,2.0471770763397217,1,64,103,74,1,59,100,74,0,5,3,0,Alzheimer's Disease,PLXNA4,2025-11-28T23:14:25.225158
1471,25,8187,300,3583,True,198084,2.0458953380584717,1,16,15,4,1,13,14,4,0,3,1,0,Alzheimer's Disease,CST3,2025-11-28T23:14:27.271757
5578,278,14543,300,3777,True,207454,3.095573902130127,1,9,10,24,1,68,98,73,0,-59,-88,-49,Alzheimer's Disease,PRKCA,2025-11-28T23:14:30.368019
5579,198,12964,300,3689,True,76697,2.7418110370635986,1,27,151,157,1,61,254,100,0,-34,-103,57,Alzheimer's Disease,PRKCB,2025-11-28T23:14:33.110500
5581,125,12862,300,4810,True,459715,3.0571420192718506,1,24,42,30,1,29,33,20,0,-5,9,10,Alzheimer's Disease,PRKCE,2025-11-28T23:14:36.168289
5582,70,11038,300,2143,True,34246,2.223539352416992,1,49,41,2,1,54,32,1,0,-5,9,1,Alzheimer's Disease,PRKCG,2025-11-28T23:14:38.392389
5584,302,15141,300,6373,True,796249,3.831512928009033,1,0,0,0,1,31,101,104,0,-31,-101,-104,Alzheimer's Disease,PRKCI,2025-11-28T23:14:42.224548
5585,137,12758,300,3957,True,119127,2.654160261154175,1,68,85,49,1,108,93,41,0,-40,-8,8,Alzheimer's Disease,PKN1,2025-11-28T23:14:44.879364
3552,70,5800,300,5063,True,345009,1.8493120670318604,1,32,73,32,1,17,60,32,0,15,13,0,Alzheimer's Disease,IL1A,2025-11-28T23:14:46.729362
3553,46,9025,300,2738,True,33725,1.9274020195007324,1,85,177,43,1,89,166,43,0,-4,11,0,Alzheimer's Disease,IL1B,2025-11-28T23:14:48.657565
5590,360,14500,300,5591,True,456248,3.394226312637329,1,0,0,0,1,47,68,84,0,-47,-68,-84,Alzheimer's Disease,PRKCZ,2025-11-28T23:14:52.052451
26073,211,13561,300,5650,True,1504787,4.3770751953125,1,30,41,39,1,51,67,58,0,-21,-26,-19,Alzheimer's Disease,POLDIP2,2025-11-28T23:14:56.430199
5594,436,15522,300,3858,True,147899,3.066230058670044,1,0,0,0,1,121,156,66,0,-121,-156,-66,Alzheimer's Disease,MAPK1,2025-11-28T23:14:59.497144
1499,969,17635,300,5174,True,297073,3.1792819499969482,1,0,0,0,2,48,212,185,-1,-48,-212,-185,Alzheimer's Disease,CTNNB1,2025-11-28T23:15:02.677405
5595,340,14462,300,3983,True,225766,2.86230206489563,1,0,0,0,1,73,89,32,0,-73,-89,-32,Alzheimer's Disease,MAPK3,2025-11-28T23:15:05.540322
5599,221,13299,300,4206,True,144808,3.0008840560913086,1,37,118,152,1,77,104,121,0,-40,14,31,Alzheimer's Disease,MAPK8,2025-11-28T23:15:08.542693
5600,40,7073,300,1813,True,17319,1.5321741104125977,1,32,38,0,1,32,21,0,0,0,17,0,Alzheimer's Disease,MAPK11,2025-11-28T23:15:10.075431
5601,174,12650,300,3145,True,50432,2.609306812286377,1,76,165,109,1,126,127,100,0,-50,38,9,Alzheimer's Disease,MAPK9,2025-11-28T23:15:12.685323
3554,32,4296,300,2318,True,13780,0.9090268611907959,1,119,84,0,1,120,82,0,0,-1,2,0,Alzheimer's Disease,IL1R1,2025-11-28T23:15:13.594875
5602,52,8575,300,2406,True,32366,1.8265609741210938,1,61,97,18,1,63,85,17,0,-2,12,1,Alzheimer's Disease,MAPK10,2025-11-28T23:15:15.421981
5603,34,8430,300,1973,True,34252,2.027048110961914,1,19,27,7,1,21,24,7,0,-2,3,0,Alzheimer's Disease,MAPK13,2025-11-28T23:15:17.449627
1508,224,14131,300,4474,True,241533,2.974592924118042,1,26,41,110,1,76,134,69,0,-50,-93,41,Alzheimer's Disease,CTSB,2025-11-28T23:15:20.425460
1509,153,13448,300,6314,True,1023851,3.8598368167877197,1,19,49,100,1,28,65,113,0,-9,-16,-13,Alzheimer's Disease,CTSD,2025-11-28T23:15:24.286056
5606,241,14977,300,7147,True,1899228,5.07748007774353,1,17,24,30,1,54,80,75,0,-37,-56,-45,Alzheimer's Disease,MAP2K3,2025-11-28T23:15:29.364313
1511,70,7563,300,3602,True,124128,1.7596321105957031,1,168,82,15,1,167,76,15,0,1,6,0,Alzheimer's Disease,CTSG,2025-11-28T23:15:31.124854
26088,117,12545,300,5224,True,273214,2.8444769382476807,1,41,119,151,1,56,123,146,0,-15,-4,5,Alzheimer's Disease,GGA1,2025-11-28T23:15:33.970008
1514,226,13303,300,4355,True,192194,2.788280963897705,1,23,39,56,1,62,67,34,0,-39,-28,22,Alzheimer's Disease,CTSL,2025-11-28T23:15:36.759007
5610,347,14579,300,6189,True,2015439,5.219815254211426,1,0,0,0,1,29,78,50,0,-29,-78,-50,Alzheimer's Disease,EIF2AK2,2025-11-28T23:15:41.979546
3569,10,3270,300,8478,True,3352769,5.777648210525513,1,5,4,2,1,0,4,2,0,5,0,0,Alzheimer's Disease,IL6,2025-11-28T23:15:47.757922
1524,4,877,300,2366,True,24922,0.18944621086120605,1,169,70,5,1,166,70,5,0,3,0,0,Alzheimer's Disease,CX3CR1,2025-11-28T23:15:47.948086
5621,2250,17756,300,3589,True,76756,3.0232229232788086,1,0,0,0,1,141,148,39,0,-141,-148,-39,Alzheimer's Disease,PRNP,2025-11-28T23:15:50.971772
9722,110,11548,300,2567,True,35953,2.374343156814575,1,42,84,40,1,65,91,25,0,-23,-7,15,Alzheimer's Disease,NOS1AP,2025-11-28T23:15:53.346745
3579,19,2437,300,2686,True,83863,0.5072691440582275,1,138,24,0,1,127,24,0,0,11,0,0,Alzheimer's Disease,CXCR2,2025-11-28T23:15:53.854619
65018,679,15659,300,6712,True,1027623,3.9288768768310547,1,0,0,0,1,22,71,40,0,-22,-71,-40,Alzheimer's Disease,PINK1,2025-11-28T23:15:57.784143
5641,47,10277,300,4366,True,259597,2.457828998565674,1,64,99,73,1,61,95,72,0,3,4,1,Alzheimer's Disease,LGMN,2025-11-28T23:16:00.242797
5649,15,8048,300,1892,True,22173,1.6285717487335205,1,23,49,12,1,19,48,12,0,4,1,0,Alzheimer's Disease,RELN,2025-11-28T23:16:01.872342
5653,29,4048,300,5295,True,655846,1.696990966796875,1,69,29,14,1,55,29,14,0,14,0,0,Alzheimer's Disease,KLK6,2025-11-28T23:16:03.570035
5654,39,7794,300,4331,True,212254,1.9915969371795654,1,47,78,142,1,38,77,142,0,9,1,0,Alzheimer's Disease,HTRA1,2025-11-28T23:16:05.562935
5663,197,12360,300,3056,True,77358,2.6492040157318115,1,44,68,51,1,121,67,38,0,-77,1,13,Alzheimer's Disease,PSEN1,2025-11-28T23:16:08.212939
5664,76,9000,300,5184,True,335480,2.392177104949951,1,62,165,199,1,59,144,199,0,3,21,0,Alzheimer's Disease,PSEN2,2025-11-28T23:16:10.605762
3627,18,272,272,1218,False,6058,0.020389795303344727,1,329,6,0,1,329,7,0,0,0,-1,0,Alzheimer's Disease,CXCL10,2025-11-28T23:16:10.626819
3630,508,14387,300,3316,True,363755,2.9889888763427734,1,0,0,0,1,121,83,23,0,-121,-83,-23,Alzheimer's Disease,INS,2025-11-28T23:16:13.616221
3636,204,13566,300,3941,True,158091,2.794537305831909,1,48,46,42,2,67,58,44,-1,-19,-12,-2,Alzheimer's Disease,INPPL1,2025-11-28T23:16:16.411442
65078,36,5698,300,2640,True,33511,1.135956048965454,1,100,80,33,1,93,74,33,0,7,6,0,Alzheimer's Disease,RTN4R,2025-11-28T23:16:17.547967
9784,86,11375,300,5018,True,862712,3.37042498588562,1,43,29,34,1,45,23,30,0,-2,6,4,Alzheimer's Disease,SNX17,2025-11-28T23:16:20.919076
1612,200,11166,300,3359,True,99162,2.396131992340088,1,45,93,46,1,91,85,39,0,-46,8,7,Alzheimer's Disease,DAPK1,2025-11-28T23:16:23.316096
3667,109,12888,300,3221,True,88288,2.642191171646118,1,43,116,97,1,51,107,70,0,-8,9,27,Alzheimer's Disease,IRS1,2025-11-28T23:16:25.958933
65108,127,12981,300,5817,True,511159,3.0818469524383545,1,13,61,95,1,20,71,75,0,-7,-10,20,Alzheimer's Disease,MARCKSL1,2025-11-28T23:16:29.041495
5717,353,15450,300,8652,True,6502590,12.231191158294678,1,0,0,0,1,14,39,58,0,-14,-39,-58,Alzheimer's Disease,PSMD11,2025-11-28T23:16:41.273532
5728,637,15702,300,6126,True,915145,3.8531341552734375,1,0,0,0,1,30,62,55,0,-30,-62,-55,Alzheimer's Disease,PTEN,2025-11-28T23:16:45.127422
1636,21,4941,300,6204,True,1157213,2.549105167388916,1,10,13,3,1,8,9,3,0,2,4,0,Alzheimer's Disease,ACE,2025-11-28T23:16:47.677273
9833,108,10952,300,5778,True,3021936,6.457079172134399,1,52,47,101,1,52,44,95,0,0,3,6,Alzheimer's Disease,MELK,2025-11-28T23:16:54.135283
7791,321,14785,300,4196,True,155990,2.959463119506836,1,0,0,0,1,90,140,100,0,-90,-140,-100,Alzheimer's Disease,ZYX,2025-11-28T23:16:57.097738
5743,44,9404,300,2447,True,53197,2.0731332302093506,1,79,53,10,1,77,51,10,0,2,2,0,Alzheimer's Disease,PTGS2,2025-11-28T23:16:59.172907
3707,25,10379,300,4383,True,268933,2.5312719345092773,1,27,44,22,1,25,42,22,0,2,2,0,Alzheimer's Disease,ITPKB,2025-11-28T23:17:01.705039
3717,137,11987,300,3753,True,94682,2.4705650806427,1,40,125,113,1,54,135,109,0,-14,-10,4,Alzheimer's Disease,JAK2,2025-11-28T23:17:04.176226
5770,621,15326,300,8326,True,2223227,5.702033042907715,1,0,0,0,1,33,124,133,0,-33,-124,-133,Alzheimer's Disease,PTPN1,2025-11-28T23:17:09.879037
3725,422,15262,300,4861,True,296927,3.1403491497039795,1,0,0,0,1,68,87,60,0,-68,-87,-60,Alzheimer's Disease,JUN,2025-11-28T23:17:13.020194
5788,32,4801,300,3175,True,86226,1.1012310981750488,1,123,59,22,1,120,56,22,0,3,3,0,Alzheimer's Disease,PTPRC,2025-11-28T23:17:14.122370
9891,92,11733,300,2689,True,55356,2.46573805809021,1,41,67,49,1,44,68,36,0,-3,-1,13,Alzheimer's Disease,NUAK1,2025-11-28T23:17:16.588677
7852,242,11992,300,2624,True,17437,2.5517518520355225,1,126,153,14,1,344,156,8,0,-218,-3,6,Alzheimer's Disease,CXCR4,2025-11-28T23:17:19.141033
89780,34,4628,300,4151,True,166188,1.0843148231506348,1,62,45,18,1,55,43,18,0,7,2,0,Alzheimer's Disease,WNT3A,2025-11-28T23:17:20.225943
1718,176,13595,300,4947,True,459149,3.145749092102051,1,27,56,32,1,118,139,38,0,-91,-83,-6,Alzheimer's Disease,DHCR24,2025-11-28T23:17:23.372368
81609,508,15595,300,2927,True,39991,3.017591953277588,1,0,0,0,1,118,162,14,0,-118,-162,-14,Alzheimer's Disease,SNX27,2025-11-28T23:17:26.390725
81618,103,8750,300,3520,True,36713,1.835326910018921,1,164,247,56,1,193,234,48,0,-29,13,8,Alzheimer's Disease,ITM2C,2025-11-28T23:17:28.227080
9950,241,12331,300,4136,True,340244,2.7860500812530518,1,44,61,54,1,149,141,67,0,-105,-80,-13,Alzheimer's Disease,GOLGA5,2025-11-28T23:17:31.013836
9956,16,2751,300,3229,True,93407,0.6587779521942139,1,192,99,12,1,183,99,12,0,9,0,0,Alzheimer's Disease,HS3ST2,2025-11-28T23:17:31.673711
5868,699,15712,300,3757,True,173908,2.9119668006896973,1,0,0,0,1,111,138,23,0,-111,-138,-23,Alzheimer's Disease,RAB5A,2025-11-28T23:17:34.586421
3831,250,15034,300,6793,True,2052957,5.16729998588562,1,7,21,15,1,22,77,45,0,-15,-56,-30,Alzheimer's Disease,KLC1,2025-11-28T23:17:39.754465
5879,996,16244,300,3967,True,156937,3.0459229946136475,1,0,0,0,1,50,81,102,0,-50,-81,-102,Alzheimer's Disease,RAC1,2025-11-28T23:17:42.801433
1785,277,15296,300,4522,True,318436,2.968709707260132,1,8,15,11,1,102,124,57,0,-94,-109,-46,Alzheimer's Disease,DNM2,2025-11-28T23:17:45.770979
255738,74,7781,300,3727,True,77307,1.7743358612060547,1,383,135,33,1,373,119,33,0,10,16,0,Alzheimer's Disease,PCSK9,2025-11-28T23:17:47.546119
7942,39,7647,300,7699,True,1759676,4.025975942611694,1,20,37,46,1,16,33,44,0,4,4,2,Alzheimer's Disease,TFEB,2025-11-28T23:17:51.572912
5906,155,13327,300,3273,True,89049,2.700315237045288,1,81,88,86,1,101,94,59,0,-20,-6,27,Alzheimer's Disease,RAP1A,2025-11-28T23:17:54.275196
1812,16,1696,300,2545,True,38279,0.37328600883483887,1,127,132,24,1,118,132,24,0,9,0,0,Alzheimer's Disease,DRD1,2025-11-28T23:17:54.649144
10013,916,17299,300,6852,True,1122395,4.120898723602295,1,0,0,0,1,23,55,81,0,-23,-55,-81,Alzheimer's Disease,HDAC6,2025-11-28T23:17:58.770712
1827,47,7527,300,1724,True,12365,1.6055731773376465,1,183,13,1,1,179,11,1,0,4,2,0,Alzheimer's Disease,RCAN1,2025-11-28T23:18:00.377015
1843,97,9136,300,5834,True,527989,2.6426308155059814,1,59,155,332,1,58,139,326,0,1,16,6,Alzheimer's Disease,DUSP1,2025-11-28T23:18:03.020354
57142,343,15063,300,5943,True,1397442,4.324120759963989,1,0,0,0,1,71,97,55,0,-71,-97,-55,Alzheimer's Disease,RTN4,2025-11-28T23:18:07.345188
57143,76,8448,300,2947,True,16152,1.875114917755127,1,534,205,5,1,549,175,5,0,-15,30,0,Alzheimer's Disease,ADCK1,2025-11-28T23:18:09.220981
57144,111,10129,300,4034,True,98452,2.390403985977173,1,67,123,57,1,89,98,57,0,-22,25,0,Alzheimer's Disease,PAK7,2025-11-28T23:18:11.612039
1855,124,11615,300,4625,True,287994,2.6990420818328857,1,62,117,99,1,80,116,83,0,-18,1,16,Alzheimer's Disease,DVL1,2025-11-28T23:18:14.311837
10048,427,15390,300,5411,True,994454,3.8371450901031494,1,0,0,0,1,64,87,18,0,-64,-87,-18,Alzheimer's Disease,RANBP9,2025-11-28T23:18:18.149769
1859,1097,17097,300,5052,True,437599,3.372908115386963,1,0,0,0,1,71,165,76,0,-71,-165,-76,Alzheimer's Disease,DYRK1A,2025-11-28T23:18:21.523406
10059,321,14090,300,6504,True,671977,3.4354891777038574,1,0,0,0,1,56,89,159,0,-56,-89,-159,Alzheimer's Disease,DNM1L,2025-11-28T23:18:24.959883
1869,159,11319,300,4793,True,209544,2.577310085296631,1,16,60,58,1,31,72,56,0,-15,-12,2,Alzheimer's Disease,E2F1,2025-11-28T23:18:27.537983
10062,51,8153,300,5400,True,425471,2.2006819248199463,1,29,66,55,1,33,60,55,0,-4,6,0,Alzheimer's Disease,NR1H3,2025-11-28T23:18:29.739470
5967,6,3109,300,1532,True,15098,0.36626410484313965,1,4,6,0,1,2,6,0,0,2,0,0,Alzheimer's Disease,REG1A,2025-11-28T23:18:30.106420
3920,594,14990,300,5614,True,540118,3.327971935272217,1,0,0,0,1,49,137,120,0,-49,-137,-120,Alzheimer's Disease,LAMP2,2025-11-28T23:18:33.435241
5970,1180,16540,300,4580,True,292369,3.221431016921997,1,0,0,0,1,75,72,63,0,-75,-72,-63,Alzheimer's Disease,RELA,2025-11-28T23:18:36.657706
3932,395,14113,300,4379,True,208191,2.843366861343384,1,0,0,0,1,71,119,83,0,-71,-119,-83,Alzheimer's Disease,LCK,2025-11-28T23:18:39.502046
3952,13,4000,300,2284,True,20567,0.6431601047515869,1,164,76,10,1,156,76,10,0,8,0,0,Alzheimer's Disease,LEP,2025-11-28T23:18:40.145873
10099,108,9309,300,3096,True,44104,2.1703450679779053,1,156,162,37,1,212,133,37,0,-56,29,0,Alzheimer's Disease,TSPAN3,2025-11-28T23:18:42.316836
6009,94,11933,300,5470,True,866519,3.4277760982513428,1,31,51,56,1,38,53,52,0,-7,-2,4,Alzheimer's Disease,RHEB,2025-11-28T23:18:45.745344
3987,90,11077,300,4304,True,167356,2.5639209747314453,1,36,75,108,1,44,71,98,0,-8,4,10,Alzheimer's Disease,LIMS1,2025-11-28T23:18:48.310004
10133,423,15300,300,3492,True,85083,2.9007959365844727,1,0,0,0,1,96,70,22,0,-96,-70,-22,Alzheimer's Disease,OPTN,2025-11-28T23:18:51.211660
51107,52,7717,300,4359,True,258617,1.7646241188049316,1,101,96,62,1,99,91,62,0,2,5,0,Alzheimer's Disease,APH1A,2025-11-28T23:18:52.976973
1958,54,7935,300,5394,True,448893,2.3126790523529053,1,17,28,28,1,15,17,26,0,2,11,2,Alzheimer's Disease,EGR1,2025-11-28T23:18:55.290419
4023,34,8728,300,1860,True,20791,1.8694818019866943,1,29,28,5,1,26,27,5,0,3,1,0,Alzheimer's Disease,LPL,2025-11-28T23:18:57.160635
1978,81,10032,300,5653,True,565964,2.7372469902038574,1,30,46,58,1,31,35,44,0,-1,11,14,Alzheimer's Disease,EIF4EBP1,2025-11-28T23:18:59.898611
8125,130,12587,300,6804,True,1460045,4.41948390007019,1,12,43,84,1,16,47,86,0,-4,-4,-2,Alzheimer's Disease,ANP32A,2025-11-28T23:19:04.319319
4035,167,14067,300,2697,True,72910,2.632113218307495,1,42,55,31,1,86,53,31,0,-44,2,0,Alzheimer's Disease,LRP1,2025-11-28T23:19:06.952163
4040,130,9960,300,2641,True,45979,2.206632137298584,1,151,102,26,1,157,93,25,0,-6,9,1,Alzheimer's Disease,LRP6,2025-11-28T23:19:09.159511
4041,103,9761,300,2864,True,40090,2.0138609409332275,1,279,89,30,1,276,80,28,0,3,9,2,Alzheimer's Disease,LRP5,2025-11-28T23:19:11.174085
4043,176,13771,300,4033,True,424347,2.9821841716766357,1,23,57,70,1,40,59,74,0,-17,-2,-4,Alzheimer's Disease,LRPAP1,2025-11-28T23:19:14.156997
6093,168,13384,300,4494,True,162667,2.7128288745880127,1,25,84,99,1,42,137,146,0,-17,-53,-47,Alzheimer's Disease,ROCK1,2025-11-28T23:19:16.870526
2011,269,14204,300,6104,True,722579,3.4652998447418213,1,16,14,54,1,44,88,198,0,-28,-74,-144,Alzheimer's Disease,MARK2,2025-11-28T23:19:20.336632
4074,75,10948,300,5468,True,995566,3.4793860912323,1,18,18,25,1,17,25,18,0,1,-7,7,Alzheimer's Disease,M6PR,2025-11-28T23:19:23.816760
2033,1317,17469,300,4496,True,183389,3.1144320964813232,1,0,0,0,1,53,89,58,0,-53,-89,-58,Alzheimer's Disease,EP300,2025-11-28T23:19:26.932386
4082,603,15625,300,7644,True,915061,3.869184970855713,1,0,0,0,1,10,98,315,0,-10,-98,-315,Alzheimer's Disease,MARCKS,2025-11-28T23:19:30.802314
4094,56,7756,300,4447,True,290732,1.9467980861663818,1,55,149,141,1,57,143,138,0,-2,6,3,Alzheimer's Disease,MAF,2025-11-28T23:19:32.749804
